sourceEntityId;sourceName;countryCode;isActive;orderRefId;operatorConcatId;contactPersonConcatId;orderType;transactionDate;productRefId;quantityOfUnits;amount;ORDER_VALUE;distributorName;campaignCode;campaignName;pricePerUnit;currency;dateCreated;dateUpdated;comment;distributorId;distributorLocation;distributorOperatorId;vat;campaignLabel;loyaltyPoints;invoiceOperatorName;invoiceOperatorStreet;invoiceOperatorHouseNumber;invoiceOperatorHouseNumberExtension;invoiceOperatorZipCode;invoiceOperatorCity;invoiceOperatorState;invoiceOperatorCountry;deliveryOperatorName;deliveryOperatorStreet;deliveryOperatorHouseNumber;deliveryOperatorHouseNumberExtension;deliveryOperatorZipCode;deliveryOperatorCity;deliveryOperatorState;deliveryOperatorCountry;id;creationTimestamp
be5a8a53-28ac-498e-8df3-7243de11b0f9;TRADEPARTNER_WEBSHOP_TEOSOONSENG;PR;false;f057b055;-12c5-4892-a0dc-7074b44d702e;8228e2f5-febb-47c6-bf3e-1506d39bc22d;SAMPLE;20171116 11:38:48;a055b771-9561-4dca-ac73-c9ec8c381537;297;3011.5800000000004;9034.740000000002;computadora estación;84159104;eso;10.14;USD;20171116 11:38:48;20171208 11:38:48;;;;;;;;;;;;;;;;;;;;;;;;54;1542205922011
78c46378-306c-409a-a031-d4bf806f865f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CH;false;ab515e7f;-0a96-49d1-a723-b95f1eb9c154;1a6b732f-4db6-40e4-9ffe-ca39d3f3dbf7;SSD;20171101 09:56:14;0424e9a2-e153-4a2a-ac1e-abf37d049ba8;882;9040.5;27121.5;Weg wie;6155090;neigen;10.25;CHF;20171101 09:56:14;20171107 09:56:14;;;;;;;;;;;;;;;;;;;;;;;;55;1542205922011
78c46378-306c-409a-a031-d4bf806f865f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CH;false;0c688ff3;-03e7-4a83-adcd-4db97fcb8be2;2e14453e-c23f-4a0f-88a4-6872e158b057;SSD;20171101 09:56:14;0424e9a2-e153-4a2a-ac1e-abf37d049ba8;882;9040.5;27121.5;Weg wie;6155090;neigen;10.25;CHF;20171101 09:56:14;20171107 09:56:14;;;;;;;;;;;;;;;;;;;;;;;;56;1542205922011
78c46378-306c-409a-a031-d4bf806f865f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CH;false;2d1618c9;-181d-4871-ac4f-a20e3bf8343b;28211576-3f8d-4eae-a9c1-3961a569c1a4;SSD;20171101 09:56:14;0424e9a2-e153-4a2a-ac1e-abf37d049ba8;882;9040.5;27121.5;Weg wie;6155090;neigen;10.25;CHF;20171101 09:56:14;20171107 09:56:14;;;;;;;;;;;;;;;;;;;;;;;;57;1542205922011
7d656b1a-9ffd-4d05-a435-307dca3108d0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;IT;true;8fbe659a;-14c5-4a18-9f89-3c22a374c4b7;0db3c83f-c03a-4b0a-9120-d29ba38f6c6e;TRANSFER;20160326 14:42:49;2d7fbaf5-85e0-4af5-8f1d-b03c0afc415e;4;68.8;206.39999999999998;pieno;95592651;relazione;17.20;EUR;20160326 14:42:49;20160327 02:42:49;;;;;;;;;;;;;;;;;;;;;;;;58;1542205922011
7d656b1a-9ffd-4d05-a435-307dca3108d0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;IT;true;59c86735;-f460-4b20-b756-404412a77ed1;a2ee62cb-cd74-4450-a5d5-6ec581d51e13;TRANSFER;20160326 14:42:49;2d7fbaf5-85e0-4af5-8f1d-b03c0afc415e;4;68.8;206.39999999999998;pieno;95592651;relazione;17.20;EUR;20160326 14:42:49;20160327 02:42:49;;;;;;;;;;;;;;;;;;;;;;;;59;1542205922011
7d656b1a-9ffd-4d05-a435-307dca3108d0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;IT;true;8c1433d9;-d8bf-4a84-b145-c2b0ff278e5f;23605cc5-1d6b-4100-972d-5c5a09a981af;TRANSFER;20160326 14:42:49;2d7fbaf5-85e0-4af5-8f1d-b03c0afc415e;4;68.8;206.39999999999998;pieno;95592651;relazione;17.20;EUR;20160326 14:42:49;20160327 02:42:49;;;;;;;;;;;;;;;;;;;;;;;;60;1542205922011
9ccb8756-aeeb-4c3f-bc71-0e5ade946d8c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;DK;false;5d144fbd;-aad3-4afb-bdf1-7f819be1d212;6084528e-5849-41d0-a17b-ce591bdeaf9b;SAMPLE;20160115 01:17:11;7e1339e5-89d6-4db3-a2d4-91ca4e8023c1;51;1335.69;4007.07;grundlag ud;88048221;inde måske;26.19;DKK;20160115 01:17:11;20160119 01:17:11;;;;;;;;;;;;;;;;;;;;;;;;61;1542205922011
9ccb8756-aeeb-4c3f-bc71-0e5ade946d8c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;DK;false;168e13a1;-9c1e-435f-874f-6bdb391903a6;4ac83de9-6a51-47c5-a6c6-c7c37ad79f76;SAMPLE;20160115 01:17:11;7e1339e5-89d6-4db3-a2d4-91ca4e8023c1;51;1335.69;4007.07;grundlag ud;88048221;inde måske;26.19;DKK;20160115 01:17:11;20160119 01:17:11;;;;;;;;;;;;;;;;;;;;;;;;62;1542205922011
9ccb8756-aeeb-4c3f-bc71-0e5ade946d8c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;DK;false;cf6301d2;-fe2b-4c70-bd4c-4f149798c5e0;3e671016-7182-432d-91c6-9aff656b6e26;SAMPLE;20160115 01:17:11;7e1339e5-89d6-4db3-a2d4-91ca4e8023c1;51;1335.69;4007.07;grundlag ud;88048221;inde måske;26.19;DKK;20160115 01:17:11;20160119 01:17:11;;;;;;;;;;;;;;;;;;;;;;;;63;1542205922011
b84a0c4c-18ad-4907-badd-293ca73d937d;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BN;false;b8b1e870;-d2e3-4afa-8c85-3072edb22b8e;64ed66ce-3bb4-4c60-bd20-7552514dee68;BIN;20170402 01:55:39;7abf8fbc-7894-4305-af46-727f2c518263;409;6883.469999999999;20650.409999999996;misi;39422081;tawaran;16.83;BND;20170402 01:55:39;20170411 01:55:39;;;;;;;;;;;;;;;;;;;;;;;;64;1542205922011
b84a0c4c-18ad-4907-badd-293ca73d937d;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BN;false;9699d126;-4cba-465a-9195-01e19cbbde72;b49cc756-659e-43dd-a45f-41639d6e1995;BIN;20170402 01:55:39;7abf8fbc-7894-4305-af46-727f2c518263;409;6883.469999999999;20650.409999999996;misi;39422081;tawaran;16.83;BND;20170402 01:55:39;20170411 01:55:39;;;;;;;;;;;;;;;;;;;;;;;;65;1542205922011
b84a0c4c-18ad-4907-badd-293ca73d937d;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BN;false;ef53498e;-3971-4bb4-bad9-55e2a04770ee;14cd340d-6c17-4975-87d4-d22b71e27c9c;BIN;20170402 01:55:39;7abf8fbc-7894-4305-af46-727f2c518263;409;6883.469999999999;20650.409999999996;misi;39422081;tawaran;16.83;BND;20170402 01:55:39;20170411 01:55:39;;;;;;;;;;;;;;;;;;;;;;;;66;1542205922011
3f2bc740-0563-453c-8697-7d9f193017de;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CI;true;a4758fdc;-3f30-45e0-92f4-e6240c18b206;28b0ae39-3af3-4c5a-b86c-c9cb4d0f8aa3;WEB;20160310 20:15:16;1a90fd69-9cc2-4cf7-a5bd-9daa92b34009;595;1963.5;5890.5;pousser troisième;43599645;terre approche;3.30;XOF;20160310 20:15:16;20160312 08:15:16;;;;;;;;;;;;;;;;;;;;;;;;67;1542205922011
3f2bc740-0563-453c-8697-7d9f193017de;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CI;true;7b14832c;-5722-4551-93aa-084c0d18306a;78161690-e6d6-4160-9a7b-7ac864aba6f1;WEB;20160310 20:15:16;1a90fd69-9cc2-4cf7-a5bd-9daa92b34009;595;1963.5;5890.5;pousser troisième;43599645;terre approche;3.30;XOF;20160310 20:15:16;20160312 08:15:16;;;;;;;;;;;;;;;;;;;;;;;;68;1542205922011
3f2bc740-0563-453c-8697-7d9f193017de;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CI;true;36e60f55;-f430-454a-a24d-71f3c3edb157;2e10a4e8-e72f-4390-b1eb-685fb3c63f63;WEB;20160310 20:15:16;1a90fd69-9cc2-4cf7-a5bd-9daa92b34009;595;1963.5;5890.5;pousser troisième;43599645;terre approche;3.30;XOF;20160310 20:15:16;20160312 08:15:16;;;;;;;;;;;;;;;;;;;;;;;;69;1542205922011
90b0cca8-ac65-4630-9dc8-a85837887285;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MF;true;16a75113;-5c2f-4f69-8f5b-146a03bb15fb;140b4f3c-972c-4122-86ef-a7b21d56be7b;TRANSFER;20170110 13:19:21;9f55be05-ef53-46d1-ae71-9235a12dd6ce;247;2.47;7.41;défi;98219702;passé;0.01;EUR;20170110 13:19:21;20170206 01:19:21;;;;;;;;;;;;;;;;;;;;;;;;70;1542205922011
90b0cca8-ac65-4630-9dc8-a85837887285;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MF;true;90abb53d;-227d-455a-8ffb-b4e546118320;f4b49020-734f-480a-8ea8-846347003456;TRANSFER;20170110 13:19:21;9f55be05-ef53-46d1-ae71-9235a12dd6ce;247;2.47;7.41;défi;98219702;passé;0.01;EUR;20170110 13:19:21;20170206 01:19:21;;;;;;;;;;;;;;;;;;;;;;;;71;1542205922011
90b0cca8-ac65-4630-9dc8-a85837887285;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MF;true;968c5719;-2bb4-447b-9bdd-1dba3be71a6f;3f552fad-0ef2-4609-864d-67664979fed6;TRANSFER;20170110 13:19:21;9f55be05-ef53-46d1-ae71-9235a12dd6ce;247;2.47;7.41;défi;98219702;passé;0.01;EUR;20170110 13:19:21;20170206 01:19:21;;;;;;;;;;;;;;;;;;;;;;;;72;1542205922011
46d41221-a71d-463d-aa05-8323b5bd84da;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SC;false;167dae51;-9271-4832-8ec1-ca7ffa32777b;fe08ac23-fe17-4e8d-a4ed-a6e357c2676c;UNKNOWN;20160322 01:30:54;27941149-d7aa-491a-ae08-1c8805299858;276;6019.5599999999995;18058.68;possible dure;646179;conduire connaissance;21.81;SCR;20160322 01:30:54;20160414 01:30:54;;;;;;;;;;;;;;;;;;;;;;;;73;1542205922011
46d41221-a71d-463d-aa05-8323b5bd84da;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SC;false;614fc953;-f8eb-4b63-b00c-81d868ff058d;0a45be61-6c6b-4a65-b302-e7d56df249ac;UNKNOWN;20160322 01:30:54;27941149-d7aa-491a-ae08-1c8805299858;276;6019.5599999999995;18058.68;possible dure;646179;conduire connaissance;21.81;SCR;20160322 01:30:54;20160414 01:30:54;;;;;;;;;;;;;;;;;;;;;;;;74;1542205922011
46d41221-a71d-463d-aa05-8323b5bd84da;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SC;false;429bbf9c;-6602-4066-9314-1415dce13251;387d18eb-635b-43af-a196-8a429a11de39;UNKNOWN;20160322 01:30:54;27941149-d7aa-491a-ae08-1c8805299858;276;6019.5599999999995;18058.68;possible dure;646179;conduire connaissance;21.81;SCR;20160322 01:30:54;20160414 01:30:54;;;;;;;;;;;;;;;;;;;;;;;;75;1542205922011
9480b902-3895-422a-b692-c1e1e1d03fad;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;false;172c4ed6;-e68c-4cf3-a622-8ac19c550911;f1d7c042-5e61-4f07-a18e-1b3a6a9f2262;BIN;20170908 19:06:17;c53a146b-d580-4e94-946f-5548efb77d80;581;5484.639999999999;16453.92;kun tabiat;88589287;yil televizor;9.44;UZS;20170908 19:06:17;20171005 07:06:17;;;;;;;;;;;;;;;;;;;;;;;;76;1542205922011
9480b902-3895-422a-b692-c1e1e1d03fad;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;false;a893a1fe;-b735-4b93-90f0-9af3928ffbbd;723c895d-bed5-419f-af95-dd9e88e8370c;BIN;20170908 19:06:17;c53a146b-d580-4e94-946f-5548efb77d80;581;5484.639999999999;16453.92;kun tabiat;88589287;yil televizor;9.44;UZS;20170908 19:06:17;20171005 07:06:17;;;;;;;;;;;;;;;;;;;;;;;;77;1542205922011
9480b902-3895-422a-b692-c1e1e1d03fad;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;false;b428174e;-36e4-412f-a160-6f894562d96a;2515af25-f8d3-4afc-84a2-74366e3958ca;BIN;20170908 19:06:17;c53a146b-d580-4e94-946f-5548efb77d80;581;5484.639999999999;16453.92;kun tabiat;88589287;yil televizor;9.44;UZS;20170908 19:06:17;20171005 07:06:17;;;;;;;;;;;;;;;;;;;;;;;;78;1542205922011
f82b82d9-25cd-42a4-875b-bba5ad7560a0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;NE;false;c956fc70;-9f8f-42d0-a885-96e946f4620c;e9707d11-eb3d-41f3-8c9d-b5d6150abda5;WEB;20171209 09:18:00;d4d6196f-cc11-4baf-9c7d-b1d9c0d78ba4;738;6051.599999999999;18154.8;à travers qui;90653877;Explique;8.20;XOF;20171209 09:18:00;20180101 09:18:00;;;;;;;;;;;;;;;;;;;;;;;;79;1542205922011
f82b82d9-25cd-42a4-875b-bba5ad7560a0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;NE;false;3be2f90e;-06f2-4686-9956-5eca62ef8a87;42d6fe84-3650-4ec5-b3e7-92469fc195af;WEB;20171209 09:18:00;d4d6196f-cc11-4baf-9c7d-b1d9c0d78ba4;738;6051.599999999999;18154.8;à travers qui;90653877;Explique;8.20;XOF;20171209 09:18:00;20180101 09:18:00;;;;;;;;;;;;;;;;;;;;;;;;80;1542205922011
f82b82d9-25cd-42a4-875b-bba5ad7560a0;TRADEPARTNER_WEBSHOP_TEOSOONSENG;NE;false;44654730;-9bde-4582-a328-691d1e41d74b;24efa0f2-d35b-4230-97a2-aed70401968f;WEB;20171209 09:18:00;d4d6196f-cc11-4baf-9c7d-b1d9c0d78ba4;738;6051.599999999999;18154.8;à travers qui;90653877;Explique;8.20;XOF;20171209 09:18:00;20180101 09:18:00;;;;;;;;;;;;;;;;;;;;;;;;81;1542205922011
70d584e5-c621-43be-9230-c285cc6c888f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BO;false;1fce61e6;-ac7f-4ecf-a894-fa79d3a713e2;3bc24607-5358-4ed3-9215-01fccc311461;EVENT;20161126 05:42:55;254602ae-d2c6-48f9-93c2-d8722f068067;18;480.06000000000006;1440.1800000000003;práctica opción;26159441;él detener;26.67;BOB;20161126 05:42:55;20161216 05:42:55;;;;;;;;;;;;;;;;;;;;;;;;82;1542205922011
70d584e5-c621-43be-9230-c285cc6c888f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BO;false;cfffb563;-4e77-43e0-8197-f653c812f681;bd99da4b-4563-4bec-b2ae-cd526e819ee6;EVENT;20161126 05:42:55;254602ae-d2c6-48f9-93c2-d8722f068067;18;480.06000000000006;1440.1800000000003;práctica opción;26159441;él detener;26.67;BOB;20161126 05:42:55;20161216 05:42:55;;;;;;;;;;;;;;;;;;;;;;;;83;1542205922011
70d584e5-c621-43be-9230-c285cc6c888f;TRADEPARTNER_WEBSHOP_TEOSOONSENG;BO;false;63e7c7ff;-ab94-497c-b02c-990f3f82d86a;f7902b4f-23aa-45d8-a529-c06635bb44bc;EVENT;20161126 05:42:55;254602ae-d2c6-48f9-93c2-d8722f068067;18;480.06000000000006;1440.1800000000003;práctica opción;26159441;él detener;26.67;BOB;20161126 05:42:55;20161216 05:42:55;;;;;;;;;;;;;;;;;;;;;;;;84;1542205922011
97bc7f38-0b51-48a8-9ba6-a473af2544f2;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;true;6fb56eaf;-ffeb-4ef8-b48a-05bbba2e1e66;64f5a6b7-0f1a-49ba-9b60-01c7a0e157fd;SAMPLE;20170314 03:42:06;ac448c68-c4b4-4b1e-92f8-24f917db9aac;627;3642.87;10928.61;saqlamoq muassasa;85728538;Torting;5.81;UZS;20170314 03:42:06;20170406 03:42:06;;;;;;;;;;;;;;;;;;;;;;;;85;1542205922011
97bc7f38-0b51-48a8-9ba6-a473af2544f2;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;true;25981098;-1959-4c6d-9e1a-17f5e0ffe62c;1c40d4e5-f11f-4ecd-9f27-2f6b5e2aafba;SAMPLE;20170314 03:42:06;ac448c68-c4b4-4b1e-92f8-24f917db9aac;627;3642.87;10928.61;saqlamoq muassasa;85728538;Torting;5.81;UZS;20170314 03:42:06;20170406 03:42:06;;;;;;;;;;;;;;;;;;;;;;;;86;1542205922011
97bc7f38-0b51-48a8-9ba6-a473af2544f2;TRADEPARTNER_WEBSHOP_TEOSOONSENG;UZ;true;6f176f80;-6f71-491f-a1fd-72dd9ef5222b;b8eb0b21-793d-4589-9f50-ba02fccf33f5;SAMPLE;20170314 03:42:06;ac448c68-c4b4-4b1e-92f8-24f917db9aac;627;3642.87;10928.61;saqlamoq muassasa;85728538;Torting;5.81;UZS;20170314 03:42:06;20170406 03:42:06;;;;;;;;;;;;;;;;;;;;;;;;87;1542205922011
aac52372-8c68-4c23-85d6-c8968987af97;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MG;false;3cbd9f51;-fb72-465c-8823-2a95e35addd4;ef2bb966-f98c-4a53-9c56-2ddea4a13f9a;WEB;20161109 05:40:26;8c9cf338-0d7b-473f-8d68-732b2e1cd6fc;625;1350.0;4050.0;tsara biby;16058221;dingana orinasa;2.16;MGA;20161109 05:40:26;20161204 05:40:26;;;;;;;;;;;;;;;;;;;;;;;;88;1542205922011
aac52372-8c68-4c23-85d6-c8968987af97;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MG;false;bd3c58b5;-ad68-42b3-84e2-b262da0b5397;4b6227d7-0ce1-4400-a2b9-3c4359801a50;WEB;20161109 05:40:26;8c9cf338-0d7b-473f-8d68-732b2e1cd6fc;625;1350.0;4050.0;tsara biby;16058221;dingana orinasa;2.16;MGA;20161109 05:40:26;20161204 05:40:26;;;;;;;;;;;;;;;;;;;;;;;;89;1542205922011
aac52372-8c68-4c23-85d6-c8968987af97;TRADEPARTNER_WEBSHOP_TEOSOONSENG;MG;false;7e0c7b10;-d278-4f5e-babe-24d34daca08a;e19459a3-a602-4f53-a540-ebbb7f6687e0;WEB;20161109 05:40:26;8c9cf338-0d7b-473f-8d68-732b2e1cd6fc;625;1350.0;4050.0;tsara biby;16058221;dingana orinasa;2.16;MGA;20161109 05:40:26;20161204 05:40:26;;;;;;;;;;;;;;;;;;;;;;;;90;1542205922011
8bbe9adb-c649-44cc-96f5-b11d8ac6445c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CX;true;b817ccaa;-aeb1-4d6e-bfff-58a8e8c57bf3;14102803-b6fb-4f48-a971-0773102cffe9;DIRECT;20160322 02:19:26;c9f58597-d4b4-4743-b7a7-6fa26accd6a1;449;3125.04;9375.119999999999;always;33066093;interesting cup;6.96;AUD;20160322 02:19:26;20160417 02:19:26;;;;;;;;;;;;;;;;;;;;;;;;91;1542205922011
8bbe9adb-c649-44cc-96f5-b11d8ac6445c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CX;true;59f9f740;-407d-4ce0-a1d6-6defee1cd92b;f763830b-badd-4009-9d52-f485b7205529;DIRECT;20160322 02:19:26;c9f58597-d4b4-4743-b7a7-6fa26accd6a1;449;3125.04;9375.119999999999;always;33066093;interesting cup;6.96;AUD;20160322 02:19:26;20160417 02:19:26;;;;;;;;;;;;;;;;;;;;;;;;92;1542205922011
8bbe9adb-c649-44cc-96f5-b11d8ac6445c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;CX;true;f1e67c71;-d74d-45e8-bd65-cf947e0c08fd;c1dc6298-964e-41c0-beb1-563d5dff63be;DIRECT;20160322 02:19:26;c9f58597-d4b4-4743-b7a7-6fa26accd6a1;449;3125.04;9375.119999999999;always;33066093;interesting cup;6.96;AUD;20160322 02:19:26;20160417 02:19:26;;;;;;;;;;;;;;;;;;;;;;;;93;1542205922011
a4aff4f9-eb51-40c4-a05d-8519dbe73e36;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SB;false;67a05779;-00e8-4c10-8fde-bed1c1109a2a;a9626045-2c61-4b4e-a7dd-72aba7960e95;SSD;20170404 01:46:10;54f3e40c-5ccd-4d80-ae26-b1e9c13cfb74;32;11.84;35.519999999999996;so enter;94365728;staff;0.37;SBD;20170404 01:46:10;20170501 01:46:10;;;;;;;;;;;;;;;;;;;;;;;;94;1542205922011
a4aff4f9-eb51-40c4-a05d-8519dbe73e36;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SB;false;884080b4;-e7fa-4177-803a-a07ae192dc8c;ad75cc84-aba3-439d-a34b-b7aa158333f4;SSD;20170404 01:46:10;54f3e40c-5ccd-4d80-ae26-b1e9c13cfb74;32;11.84;35.519999999999996;so enter;94365728;staff;0.37;SBD;20170404 01:46:10;20170501 01:46:10;;;;;;;;;;;;;;;;;;;;;;;;95;1542205922011
a4aff4f9-eb51-40c4-a05d-8519dbe73e36;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SB;false;33699ddc;-79ea-4690-bcf8-4df032d55d17;ec05b3d0-3b49-49ec-bb4c-de7f75a848d0;SSD;20170404 01:46:10;54f3e40c-5ccd-4d80-ae26-b1e9c13cfb74;32;11.84;35.519999999999996;so enter;94365728;staff;0.37;SBD;20170404 01:46:10;20170501 01:46:10;;;;;;;;;;;;;;;;;;;;;;;;96;1542205922011
d87b6540-6b27-4661-99fb-ae735ada574c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;KW;false;7347470b;-bfdd-4e25-a4c1-8d64f3792708;12eb8cf1-6212-4d94-8768-f2fdee51dd2a;SSD;20170520 16:56:42;b134c23e-077f-46f5-bcf4-24dcc38f3827;543;5.43;16.29;ماء;11216418;في الواقع بعيدا;0.01;KWD;20170520 16:56:42;20170605 04:56:42;;;;;;;;;;;;;;;;;;;;;;;;97;1542205922011
d87b6540-6b27-4661-99fb-ae735ada574c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;KW;false;e82e908c;-c712-4b2f-89e1-f709d07103c1;fdb136d0-eb34-4b4a-b9a4-67b50952aaad;SSD;20170520 16:56:42;b134c23e-077f-46f5-bcf4-24dcc38f3827;543;5.43;16.29;ماء;11216418;في الواقع بعيدا;0.01;KWD;20170520 16:56:42;20170605 04:56:42;;;;;;;;;;;;;;;;;;;;;;;;98;1542205922011
d87b6540-6b27-4661-99fb-ae735ada574c;TRADEPARTNER_WEBSHOP_TEOSOONSENG;KW;false;9ab55182;-8279-4be0-96d7-6fc0c1110fba;4cd54be8-b132-4275-8cd3-cf057d3de769;SSD;20170520 16:56:42;b134c23e-077f-46f5-bcf4-24dcc38f3827;543;5.43;16.29;ماء;11216418;في الواقع بعيدا;0.01;KWD;20170520 16:56:42;20170605 04:56:42;;;;;;;;;;;;;;;;;;;;;;;;99;1542205922011
0a70f6cb-988e-444c-aa61-eb89a821adff;TRADEPARTNER_WEBSHOP_TEOSOONSENG;VI;true;3251e38c;-0498-4a40-a8b2-8639b4bbf3f5;33ef5e2a-3adc-4ce0-881d-db0cba29c5a9;SAMPLE;20161103 03:36:30;f916b9c1-b29a-4856-92f1-6e36fe73279e;213;2330.22;6990.66;ground truth;92015223;development remove;10.94;USD;20161103 03:36:30;20161128 03:36:30;;;;;;;;;;;;;;;;;;;;;;;;100;1542205922011
0a70f6cb-988e-444c-aa61-eb89a821adff;TRADEPARTNER_WEBSHOP_TEOSOONSENG;VI;true;c893a00f;-a261-4b22-bed7-b093ccd16941;f2a2d65e-57bc-40f7-97b7-e2d896ace723;SAMPLE;20161103 03:36:30;f916b9c1-b29a-4856-92f1-6e36fe73279e;213;2330.22;6990.66;ground truth;92015223;development remove;10.94;USD;20161103 03:36:30;20161128 03:36:30;;;;;;;;;;;;;;;;;;;;;;;;101;1542205922011
0a70f6cb-988e-444c-aa61-eb89a821adff;TRADEPARTNER_WEBSHOP_TEOSOONSENG;VI;true;3ae4c3b9;-119d-422b-b146-77bd8a9a8c1b;15129c71-6250-45d9-befc-6f4e20d9f422;SAMPLE;20161103 03:36:30;f916b9c1-b29a-4856-92f1-6e36fe73279e;213;2330.22;6990.66;ground truth;92015223;development remove;10.94;USD;20161103 03:36:30;20161128 03:36:30;;;;;;;;;;;;;;;;;;;;;;;;102;1542205922011
106a5eb8-fc88-438e-9e4e-00fcec1e2818;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SD;true;692dbb6a;-368b-4632-a75e-d306781bb5d9;fed42c37-796f-4be4-9f04-bd278346c206;TRANSFER;20160601 17:57:41;e0041f43-f1c4-425c-93f0-0b091aec0495;887;9632.82;28898.46;analisa;6236530;ngetik;10.86;SDG;20160601 17:57:41;20160611 05:57:41;;;;;;;;;;;;;;;;;;;;;;;;103;1542205922011
106a5eb8-fc88-438e-9e4e-00fcec1e2818;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SD;true;7ae7b53d;-b329-4100-900c-394c8b2cab70;6c5edf94-77b8-441e-8bd2-fc7afe3a22e9;TRANSFER;20160601 17:57:41;e0041f43-f1c4-425c-93f0-0b091aec0495;887;9632.82;28898.46;analisa;6236530;ngetik;10.86;SDG;20160601 17:57:41;20160611 05:57:41;;;;;;;;;;;;;;;;;;;;;;;;104;1542205922011
106a5eb8-fc88-438e-9e4e-00fcec1e2818;TRADEPARTNER_WEBSHOP_TEOSOONSENG;SD;true;249d8b14;-f645-4fd2-af34-c1ffd9b861aa;200673a7-dc42-4c2d-b577-eb751747df71;TRANSFER;20160601 17:57:41;e0041f43-f1c4-425c-93f0-0b091aec0495;887;9632.82;28898.46;analisa;6236530;ngetik;10.86;SDG;20160601 17:57:41;20160611 05:57:41;;;;;;;;;;;;;;;;;;;;;;;;105;1542205922011
6844f3e0-5164-44e3-8cff-4d2e3b6411ba;TRADEPARTNER_WEBSHOP_TEOSOONSENG;EH;false;b8aa8ae7;-6b6d-4f63-962d-062d773037d6;aa6d5345-1297-47a7-b07f-12a73de80e01;EVENT;20161111 02:49:30;cf6bc656-352e-4390-8e87-814049a5dd39;329;2510.27;7530.8099999999995;شجرة;92837763;استراحة;7.63;MAD;20161111 02:49:30;20161121 02:49:30;;;;;;;;;;;;;;;;;;;;;;;;106;1542205922011
6844f3e0-5164-44e3-8cff-4d2e3b6411ba;TRADEPARTNER_WEBSHOP_TEOSOONSENG;EH;false;776b9d97;-686d-459b-b158-cf18475eccf9;0b681f31-8d9a-4a48-9abf-58fd2f8ad123;EVENT;20161111 02:49:30;cf6bc656-352e-4390-8e87-814049a5dd39;329;2510.27;7530.8099999999995;شجرة;92837763;استراحة;7.63;MAD;20161111 02:49:30;20161121 02:49:30;;;;;;;;;;;;;;;;;;;;;;;;107;1542205922011
6844f3e0-5164-44e3-8cff-4d2e3b6411ba;TRADEPARTNER_WEBSHOP_TEOSOONSENG;EH;false;3365bc70;-c568-4ed7-8b17-ce1cfb0f0e9b;47162b7d-9647-48bf-99c4-fde1e8d1b448;EVENT;20161111 02:49:30;cf6bc656-352e-4390-8e87-814049a5dd39;329;2510.27;7530.8099999999995;شجرة;92837763;استراحة;7.63;MAD;20161111 02:49:30;20161121 02:49:30;;;;;;;;;;;;;;;;;;;;;;;;108;1542205922011
